0.24696,0.00371552,-0.00206405
0.24696,0.00371552,-0.00206405
0.269188,0.00019455,-0.00494272
0.27594,-0.00218582,-0.00380737
0.27594,-0.00218582,-0.00380737
0.310596,-0.00887299,-0.00246984
0.326008,-0.00619507,-0.00358135
0.326008,-0.00619507,-0.00358135
0.320251,-0.00222015,-0.00755197
0.320251,-0.00222015,-0.00755197
0.353249,-0.0102997,-0.00928527
0.379097,-0.00166321,-0.00781805
0.405811,-0.00789261,-0.00925094
0.409557,-0.0161667,-0.0115154
0.412346,-0.0154457,-0.0181764
0.423637,-0.0151405,-0.0175317
0.428692,-0.0143204,-0.0181854
0.428692,-0.0143204,-0.0181854
0.439312,-0.0126572,-0.0235966
0.464821,-0.00684738,-0.0180185
0.467682,-0.00278473,-0.0179079
0.480011,-0.00334549,-0.0176261
0.480011,-0.00334549,-0.0176261
0.517933,-0.00356293,-0.019266
0.517933,-0.00356293,-0.019266
0.528923,-0.0144424,-0.0207909
0.528923,-0.0144424,-0.0207909
0.559822,-0.0143547,-0.0243099
0.588551,-0.0169373,-0.0259064
0.595295,-0.0175362,-0.0256351
0.608215,-0.0202408,-0.0252245
0.623009,-0.021656,-0.0213984
0.630798,-0.0191574,-0.0203789
0.641682,-0.0144005,-0.0230449
0.665783,-0.0250969,-0.0194963
0.670063,-0.0230179,-0.0201591
0.6898,-0.0178986,-0.0142062
0.693439,-0.0156097,-0.0144017
0.713348,-0.0159035,-0.012893
0.718273,-0.0121765,-0.0128406
0.718273,-0.0121765,-0.0128406
0.738659,-0.0141678,-0.0132936
0.753918,-0.0133286,-0.00435144
0.753918,-0.0133286,-0.00435144
0.785408,-0.0105438,0.00564115
0.785408,-0.0105438,0.00564115
0.783184,-0.00802612,0.0051993
0.815155,-0.0111504,0.00491404
0.815155,-0.0111504,0.00491404
0.834381,-0.0226097,-0.000244443
0.856789,-0.0102158,-0.00268346
0.86742,-0.0114365,-0.0129254
0.86742,-0.0114365,-0.0129254
0.892036,-0.0276413,-0.00765926
0.892036,-0.0276413,-0.00765926
0.924347,-0.0138931,-0.00105411
0.924347,-0.0138931,-0.00105411
0.92976,-0.0131607,-0.00370437
0.92976,-0.0131607,-0.00370437
0.982643,-0.0137024,0.00397921
0.982643,-0.0137024,0.00397921
0.985882,-0.0168495,-0.0120466
1.02361,-0.0249138,-0.0113071
1.02361,-0.0249138,-0.0113071
1.04224,-0.0226822,-0.0119618
1.04224,-0.0226822,-0.0119618
1.05751,-0.0212746,-0.0187839
1.07508,-0.0249557,-0.0108736
1.07508,-0.0249557,-0.0108736
1.09412,-0.0273819,-0.0177844
1.09518,-0.036602,-0.0210913
1.09518,-0.036602,-0.0210913
1.1412,-0.0278091,-0.0206073
1.13956,-0.0337029,-0.014891
1.15223,-0.0309639,-0.013614
1.16624,-0.0260849,-0.0113633
1.21207,-0.0208969,-0.00689155
1.23566,-0.0174637,-0.00605613
1.23566,-0.0174637,-0.00605613
1.25621,-0.0208626,-0.005781
1.27336,-0.0354462,-0.00483257
1.27336,-0.0354462,-0.00483257
1.2948,-0.0358887,-0.00532657
1.2948,-0.0358887,-0.00532657
1.3129,-0.0144539,-0.00311309
1.31968,-0.0264244,-0.004659
1.31968,-0.0264244,-0.004659
1.35838,-0.0252304,-0.00259763
1.37965,-0.0107803,-0.00225479
1.39569,-0.00617599,-0.00446636
1.4269,-0.00951385,-0.00353796
1.44358,-0.00657272,-0.00320846
1.47572,-0.0175133,-0.0017851
1.48945,-0.002388,-0.00951416
1.48922,-0.0221939,-0.00882036
1.51187,-0.000583649,-0.00517542
1.52645,-0.0180473,-0.0013364
1.5392,-0.0118256,-0.00171882
1.57002,-0.00753021,-0.00843031
1.57002,-0.00753021,-0.00843031
1.57789,-0.00576401,-0.00554401
1.58471,-0.00546646,-0.00454742
1.58471,-0.00546646,-0.00454742
1.61882,0.0147514,-0.00772697
1.63031,0.00920868,-0.00758869
1.64072,0.0069046,-0.00983602
1.64734,0.00154877,-0.00963432
1.64977,0.0103683,-0.0110129
1.64977,0.0103683,-0.0110129
1.67796,0.010437,-0.0120338
1.67796,0.010437,-0.0120338
1.69645,0.00295258,-0.00895387
1.69645,0.00295258,-0.00895387
1.72676,-0.00579071,-0.000645463
1.72676,-0.00579071,-0.000645463
1.72083,-0.0156288,0.00368333
1.72083,-0.0156288,0.00368333
1.74781,-0.0078392,0.000833821
1.76672,-0.0148163,0.00560526
1.76672,-0.0148163,0.00560526
1.7879,-0.00527191,0.00283589
1.79429,-0.00615692,0.000234398
1.79429,-0.00615692,0.000234398
1.83046,-0.00331497,0.0036735
1.83043,-0.00844574,-0.000306431
1.83793,-0.00323486,-0.000990216
1.88376,-0.0044632,0.00177159
1.89094,-0.00354767,0.000122683
1.89094,-0.00354767,0.000122683
1.90137,-0.000286102,-0.0052827
1.90137,-0.000286102,-0.0052827
1.91154,-0.00111389,-0.00970394
1.94084,-0.00717926,-0.0140269
1.95406,-0.00167084,-0.0094226
1.97603,-0.00952911,-0.00104887
1.97603,-0.00952911,-0.00104887
1.98003,0.000480652,0.00133288
2.01265,-0.00549316,0.00580562
2.04426,0.00712967,0.00526608
2.0552,0.00522995,0.00138862
2.07106,0.00465775,-0.0021804
2.08017,-0.000320435,-0.00343115
2.11987,-0.00304413,-0.000209157
2.11987,-0.00304413,-0.000209157
2.13139,0.0165176,-0.0142925
2.13139,0.0165176,-0.0142925
2.18227,0.000804901,-0.0181716
2.18227,0.000804901,-0.0181716
2.21045,0.00120926,-0.0168312
2.21045,0.00120926,-0.0168312
2.23553,-0.0100403,-0.0130103
2.23553,-0.0100403,-0.0130103
2.24036,-0.00269318,-0.0159519
2.24036,-0.00269318,-0.0159519
2.26388,-0.0140915,-0.014128
2.30717,-0.0241623,-0.00849516
2.31489,-0.0215988,-0.0142859
2.31801,-0.0120773,-0.0157111
2.28327,-0.0208206,-0.0280669
2.27618,-0.022213,-0.0274537
2.3578,-0.0212784,-0.0114244
2.3746,-0.0129623,-0.0153449
2.4032,-0.0274544,-0.0113662
2.4189,-0.0312309,-0.00791532
2.43276,-0.0282936,-0.00999767
2.4426,-0.0215988,-0.0105026
2.47666,-0.0145035,-0.00603038
2.48118,-0.019516,-0.00658352
2.49511,-0.0168533,-0.00651247
2.50257,-0.0259399,-0.00587732
2.51397,-0.0375862,-0.0036853
2.506,-0.03479,-0.00682146
2.53603,-0.0311356,-0.00543672
2.54946,-0.035511,-0.00285894
2.55193,-0.0313339,-0.00422222
2.55878,-0.0363388,-0.00520403
2.57022,-0.0328751,-0.00491888
2.58168,-0.0372581,-0.00824911
2.60349,-0.0291061,-0.0015753
2.60616,-0.017189,-0.00404245
2.61706,-0.0104866,-0.00436956
2.62692,-0.00484085,-0.00588161
2.65108,-0.0172806,-0.00501377
2.64885,-0.0104866,-0.00863058
2.67096,-0.0100098,-0.00598127
2.69193,-0.0200539,-0.00751907
2.68455,-0.0212936,-0.0102795
2.71439,-0.019062,-0.00949604
2.74073,-0.028965,-0.00375826
2.74073,-0.028965,-0.00375826
2.7645,-0.0252724,-0.00356466
2.78328,-0.0262108,-0.00637132
2.80736,-0.0443802,-0.0102976
2.82635,-0.0557327,-0.00965864
2.83848,-0.057106,-0.00880939
2.84795,-0.0608177,-0.00787288
2.87152,-0.0645638,-0.00686676
2.89063,-0.0612946,-0.00468666
2.9208,-0.0656548,0.00369203
2.9208,-0.0656548,0.00369203
2.9274,-0.0514832,0.0153757
2.94987,-0.0396614,0.0223528
2.94987,-0.0396614,0.0223528
2.96452,-0.0301895,0.0397418
2.95156,-0.00915527,0.0440845
2.97162,-0.000537872,0.0593299
2.97816,0.00637054,0.0587837
2.99867,-0.00340652,0.0592257
3.01661,-0.00279999,0.0589209
3.04323,0.0082283,0.0528387
3.06961,0.00269699,0.0578293
3.07287,0.00138092,0.0541508
3.10308,0.000205994,0.0439884
3.13732,-0.00133133,0.0387272
3.15041,-0.00391388,0.0489426
3.1492,-0.00508499,0.0398658
3.19539,-0.015686,0.0382053
3.21523,-0.0143471,0.0354981
3.22316,-0.0171585,0.0341458
3.25818,-0.0137672,0.0291839
3.26918,-0.013649,0.0242313
3.28874,-0.0159073,0.019144
3.29351,-0.0214996,0.0126684
3.3083,-0.0257607,0.0102661
3.31203,-0.0245743,0.00785873
3.33058,-0.0297012,0.00157304
3.34958,-0.0447311,0.000674409
3.37398,-0.0411758,-0.00398475
3.398,-0.0419846,-0.00573808
3.4189,-0.0531235,-0.00495846
3.42872,-0.0468597,-0.00631601
3.44748,-0.0530701,-0.00747234
3.46354,-0.0566521,-0.0138958
3.46932,-0.0581055,-0.0150927
3.49379,-0.046524,-0.0196155
3.51347,-0.0487022,-0.0184158
3.53279,-0.0520935,-0.0194185
3.55735,-0.0478783,-0.0203832
3.56967,-0.0481186,-0.0192679
3.60055,-0.0469284,-0.0213569
3.60266,-0.045578,-0.0147002
3.64127,-0.043457,-0.0061763
3.66551,-0.0342903,0.00572523
3.67809,-0.0267334,0.0149446
3.71529,-0.0224991,0.0423101
3.73064,-0.0220604,0.0555479
3.75913,-0.015892,0.0594344
3.77462,-0.0153427,0.061723
3.7882,-0.00177002,0.0666554
3.79633,-0.00165558,0.0656049
3.82119,-0.0086174,0.0667926
3.84208,-0.0110245,0.0645913
3.87037,-0.00661087,0.0610213
3.89109,-0.00846481,0.0628678
3.89741,-0.00761795,0.0595052
3.93137,-0.0219612,0.0567063
3.95398,-0.0169601,0.0509155
3.98734,-0.0205917,0.0471167
3.99863,-0.0167847,0.045609
4.02205,-0.0237961,0.0353383
4.02821,-0.0162468,0.0291366
4.06429,-0.0296516,0.0306493
4.07305,-0.0350952,0.0321712
4.07872,-0.0256462,0.0282826
4.10861,-0.0270042,0.0207234
4.13406,-0.0291367,0.0102146
4.15684,-0.0248642,0.00694652
4.17034,-0.0207405,0.00719006
4.19374,-0.019722,0.00334299
4.20893,-0.024044,0.00212023
4.23307,-0.0306282,0.00439099
4.26098,-0.0147018,0.00255003
4.27554,-0.024807,0.00264779
4.29502,-0.0282211,0.00309374
4.30537,-0.0261078,0.000822858
4.32903,-0.0298538,0.00197299
4.33262,-0.0243034,0.00199497
4.37083,-0.0156631,0.000391382
4.3859,-0.021843,0.00323296
4.39759,-0.0247917,0.00126572
4.41482,-0.0216904,0.00115737
4.43392,-0.0329056,0.00129041
4.44811,-0.0419846,0.00173528
4.47169,-0.0446777,0.00416801
4.47985,-0.0434952,0.00593044
4.51421,-0.0437546,0.00664824
4.52991,-0.0486069,0.00623992
4.53542,-0.0454178,0.0043224
4.56174,-0.0405655,0.00752801
4.56238,-0.0396004,0.00369373
4.58959,-0.0437469,0.00632329
4.62877,-0.0428696,0.00647412
4.64404,-0.0394745,0.00746251
4.65355,-0.0376625,0.00656802
4.67783,-0.0374374,0.00390807
4.68929,-0.0349236,0.00316757
4.69982,-0.0412598,0.00391669
4.72935,-0.0281296,0.00502439
4.73382,-0.0254402,0.00722085
4.74792,-0.0223312,-0.00189239
4.75752,-0.0276794,-0.00471241
4.76926,-0.0339394,-0.0135472
4.80244,-0.0340881,-0.0104702
4.83483,-0.0589485,-0.0230973
4.83079,-0.0552902,-0.0276635
4.84398,-0.0710487,-0.0220149
4.88328,-0.054039,-0.0310062
4.8745,-0.0455666,-0.0276869
4.89807,-0.0604858,-0.0249866
4.92644,-0.0533791,-0.0245426
4.94752,-0.066185,-0.0248922
4.96644,-0.0705414,-0.0311034
4.99647,-0.0774002,-0.033407
5.01947,-0.0783615,-0.0316704
5.03137,-0.0704918,-0.0358842
5.0456,-0.0743637,-0.0340183
5.06435,-0.0916786,-0.0373037
5.08438,-0.0863609,-0.0378411
5.11984,-0.089756,-0.0391815
5.14501,-0.0925827,-0.0388048
5.15694,-0.0880966,-0.0412329
5.18103,-0.0840302,-0.0392111
5.18774,-0.0806923,-0.0401529
5.21625,-0.0829201,-0.0408037
5.22871,-0.0837975,-0.041293
5.23777,-0.0875626,-0.0400756
5.27145,-0.0863037,-0.0408061
5.28604,-0.0853195,-0.0431388
5.29365,-0.0909157,-0.0406564
5.32141,-0.0980797,-0.0348733
5.31702,-0.0908928,-0.034879
5.35308,-0.102165,-0.0316022
5.36522,-0.0989799,-0.0355595
5.38174,-0.0996666,-0.0376866
5.41285,-0.101406,-0.0371855
5.41777,-0.102348,-0.0367668
5.445,-0.105019,-0.0362127
5.45068,-0.10231,-0.0352052
5.48494,-0.115257,-0.0323003
5.49693,-0.0999756,-0.0337322
5.50531,-0.104149,-0.0353354
5.52471,-0.103638,-0.0359142
5.54413,-0.100319,-0.0340541
5.55264,-0.103676,-0.0329512
5.5769,-0.108849,-0.0335792
5.60367,-0.122898,-0.0304588
5.60406,-0.115692,-0.0314119
5.6306,-0.111382,-0.0350936
5.65578,-0.114063,-0.0331486
5.67467,-0.116745,-0.036815
5.67966,-0.116241,-0.0327218
5.6972,-0.107441,-0.0376065
5.69984,-0.109825,-0.0360583
5.73259,-0.110943,-0.0353406
5.7293,-0.110313,-0.0345662
5.76311,-0.102272,-0.0309446
5.7746,-0.10128,-0.0283569
5.78413,-0.102066,-0.0291279
5.81246,-0.0936012,-0.0303367
5.82243,-0.0949173,-0.0317691
5.83791,-0.0915298,-0.0291894
5.85893,-0.0843124,-0.0208281
5.88141,-0.0639267,-0.000958745
5.89586,-0.0672073,0.0222041
5.90765,-0.07481,0.0318519
5.94192,-0.0703354,0.0429926
5.97248,-0.0579185,0.0402275
5.9958,-0.0693588,0.0406459
5.99648,-0.0645256,0.0404584
6.01046,-0.0700493,0.038347
6.05375,-0.0673981,0.0220163
6.0741,-0.0775375,0.0195298
6.07267,-0.0757484,0.0129027
6.08547,-0.0757179,0.00229898
6.1037,-0.0848961,-0.00195772
6.1175,-0.0838852,-0.00958854
6.12156,-0.0844498,-0.0145739
6.15892,-0.0907211,-0.0212343
6.15998,-0.0861435,-0.0215991
6.16694,-0.0933342,-0.0207914
6.20105,-0.0956268,-0.0141581
6.22643,-0.109447,-0.00458414
6.24578,-0.0917892,-0.00352127
6.25944,-0.0870781,0.00375179
6.28563,-0.0829773,0.00959406
6.31892,-0.0899544,0.0209243
6.31649,-0.0808983,0.0274098
6.34003,-0.0679169,0.0321487
6.33683,-0.0730896,0.0302084
6.38211,-0.0616035,0.0252264
6.40627,-0.0634079,0.0258447
6.38282,-0.0583076,0.0339062
6.38765,-0.0552139,0.0344551
6.4424,-0.0604858,0.0479247
6.44019,-0.055687,0.0471483
6.45649,-0.0661049,0.0475979
6.50116,-0.0512848,0.040413
6.4958,-0.0598145,0.038059
6.53303,-0.0595665,0.0314944
6.56725,-0.0660324,0.0408572
6.57294,-0.0673294,0.032817
6.62717,-0.0598755,0.0224789
6.65274,-0.0680008,0.0227161
6.65686,-0.0733681,0.0220474
6.65778,-0.0763512,0.0249782
6.67556,-0.0737152,0.0165718
6.69013,-0.0687828,0.0118212
6.70623,-0.0664749,0.0130258
6.74341,-0.081768,0.0169859
6.76583,-0.0867004,0.0112873
6.77983,-0.0854225,0.00518416
6.78376,-0.0867386,0.00171697
6.81511,-0.0925293,-0.00152046
6.83438,-0.0872879,-0.00242597
6.84018,-0.0885925,-0.00388939
6.87068,-0.0954971,-0.0168441
6.90161,-0.0963326,-0.0216954
6.91565,-0.100101,-0.0252522
6.93005,-0.104286,-0.0350798
6.96627,-0.0955963,-0.0412849
6.9838,-0.0866241,-0.0458391
7.00164,-0.0871201,-0.0454896
7.01415,-0.0844193,-0.0485724
7.03721,-0.0926132,-0.0523108
7.05622,-0.0926399,-0.0538586
7.06745,-0.0892296,-0.0590408
7.09357,-0.0949936,-0.0608099
7.10754,-0.0976257,-0.0657118
7.11625,-0.110313,-0.066727
7.1218,-0.104099,-0.068064
7.18254,-0.10844,-0.075672
7.19723,-0.112617,-0.0760139
7.22116,-0.120533,-0.0731548
7.21935,-0.136604,-0.0615009
7.24284,-0.130898,-0.0660937
7.23996,-0.13324,-0.0586208
7.28723,-0.131264,-0.0322259
7.29276,-0.116909,-0.0250796
7.32198,-0.115852,-0.0150564
7.3657,-0.114433,-0.00844604
7.36808,-0.118538,-0.0138133
7.3745,-0.118992,-0.0119117
7.38298,-0.11684,-0.0106915
7.40343,-0.11211,-0.0135172
7.42858,-0.113533,-0.0111073
7.44777,-0.102051,-0.0145181
7.48752,-0.093914,-0.0128902
7.49784,-0.0969925,-0.0133837
7.51311,-0.0983353,-0.0143293
7.5387,-0.107468,-0.00848562
7.5421,-0.10186,-0.0182274
7.58204,-0.106327,-0.00570947
7.55291,-0.109409,-0.00533086
7.62411,-0.103718,-0.0137404
7.61486,-0.105461,-0.00460273
7.63356,-0.0938568,-0.0115402
7.66413,-0.103188,-0.0138372
7.67703,-0.101341,-0.00751192
7.65839,-0.100407,-0.0161622
7.69502,-0.113422,-0.0091303
7.71647,-0.114429,-0.00980407
7.72234,-0.115471,-0.00666315
7.75005,-0.120098,-0.00466997
7.77947,-0.117641,-0.00748426
7.79684,-0.123127,-0.00875122
7.82601,-0.11729,-0.00668556
7.84681,-0.118931,-0.0111359
7.86036,-0.114479,-0.00880701
7.87964,-0.119213,-0.00473911
7.90118,-0.11245,-0.00637323
7.89958,-0.104118,-0.0167025
7.9443,-0.110023,-0.00878126
7.96207,-0.108273,-0.0167072
7.9826,-0.111591,-0.00934297
8.00577,-0.114136,-0.00617916
8.02719,-0.112354,-0.00419456
8.03621,-0.115208,-0.00359565
8.05219,-0.106403,-0.00809938
8.08941,-0.1105,-0.00556118
8.13847,-0.112129,-0.00339348
8.14964,-0.107838,-0.00790817
8.15117,-0.119942,-0.00398571
8.16764,-0.110603,0.000150479
8.19745,-0.0958939,-0.00254137
8.20748,-0.103962,-0.00181324
8.23196,-0.099575,-0.00459654
8.24913,-0.0949936,-0.00613481
8.2774,-0.102768,-0.00341732
8.30587,-0.104454,-0.00112516
8.32621,-0.100636,-0.00162346
8.36098,-0.104649,0.00198354
8.38607,-0.0851326,0.00141526
8.3669,-0.0931587,0.00351432
8.38955,-0.0838394,0.00734135
8.41338,-0.0931816,0.00592714
8.44061,-0.0833549,0.00964748
8.44269,-0.0886421,0.0148735
8.45442,-0.0790787,0.0185327
8.46576,-0.0709076,0.0143018
8.49266,-0.0737495,0.014448
8.51014,-0.0876236,0.0131858
8.50607,-0.0885849,0.0143197
8.5515,-0.114132,0.012302
8.55352,-0.0966797,0.0193835
8.56835,-0.0781021,0.0215506
8.58609,-0.0776405,0.0181323
8.5863,-0.0799942,0.0206597
8.62868,-0.0839157,0.0178015
8.65136,-0.0869255,0.0195515
8.65959,-0.0774879,0.0185991
8.674,-0.0806541,0.0171649
8.69616,-0.0752907,0.0166636
8.70313,-0.0773506,0.0180559
8.72157,-0.0723381,0.0229503
8.73523,-0.0751305,0.0220203
8.76063,-0.0759277,0.0225186
8.7728,-0.0745468,0.0247306
8.80163,-0.0803604,0.0262974
8.81444,-0.0765686,0.028614
8.83173,-0.0784073,0.0272761
8.85288,-0.0739594,0.0299781
8.84956,-0.062645,0.0280605
8.88456,-0.0654793,0.0286508
8.90406,-0.0676575,0.0290412
8.91724,-0.0675926,0.0302477
8.92794,-0.0701065,0.0270623
8.93632,-0.0697136,0.0264197
8.97122,-0.06633,0.0322992
9.00008,-0.0607681,0.0346679
9.02514,-0.0629501,0.035365
9.0276,-0.0562668,0.0347954
9.04829,-0.057209,0.0398314
9.06479,-0.0552292,0.0439053
9.07466,-0.0525284,0.0430036
9.09193,-0.050312,0.0442638
9.0938,-0.0477219,0.0427203
9.15128,-0.0525093,0.0478844
9.15765,-0.0525742,0.0493702
9.17084,-0.0492172,0.051125
9.18452,-0.0485382,0.0532218
9.22581,-0.0607643,0.0594231
9.23705,-0.0509415,0.05728
9.23919,-0.0368576,0.0538307
9.25514,-0.0382118,0.0561502
9.28865,-0.0418091,0.063183
9.29602,-0.0358658,0.0641734
9.32294,-0.0408554,0.0649913
9.35248,-0.0364571,0.0658666
9.35248,-0.0364571,0.0658666
9.36589,-0.0352287,0.0609824
9.37392,-0.0318451,0.0608765
9.38634,-0.0213737,0.0581199
9.40938,-0.0275459,0.0560255
9.43291,-0.0222893,0.0571447
9.44063,-0.0245743,0.0569071
9.48558,-0.0283279,0.0645539
9.50057,-0.0247688,0.0632502
9.52563,-0.0108604,0.0608604
9.53436,-0.0164375,0.0625816
9.52383,-0.0218124,0.062106
9.54042,-0.0130692,0.0630008
9.58344,-0.00533295,0.0744116
9.57505,-0.000236511,0.0698124
9.58343,-0.00292587,0.0738198
9.60082,-0.00110626,0.0752299
9.62825,-0.00554657,0.0778611
9.67241,-0.00572205,0.0752835
9.6839,-0.0030899,0.075824
9.70174,-0.0100327,0.082954
9.70698,0.00435638,0.0789901
9.73064,0.00283813,0.0770023
9.75082,0.00436401,0.0762072
9.78062,0.0131416,0.077086
9.7786,0.0123978,0.0781368
9.77887,0.0110779,0.0820653
9.7948,0.0132828,0.0796209
9.81566,0.0181084,0.0804712
9.82433,0.0230331,0.078812
9.84803,0.0259514,0.0778056
9.86153,0.0219917,0.0781011
9.88459,0.0230026,0.0793411
9.90018,0.0200119,0.0789229
9.91994,0.0238419,0.0818531
9.93268,0.0228462,0.083375
9.94545,0.0270462,0.0815511
9.95254,0.0274658,0.0803932
9.98999,0.0241814,0.0800248
10.0022,0.0240669,0.0792578
10.0255,0.0312805,0.0819696
10.0308,0.0298653,0.0774162
10.0518,0.0216484,0.0750538
10.0637,0.0168686,0.0761865
10.0732,0.016777,0.0722947
10.1072,0.0151558,0.0684002
10.104,0.0163879,0.0659059
10.1318,0.0163803,0.0661119
10.1362,0.0216446,0.0616166
10.158,0.0166245,0.0571003
10.1774,0.0214539,0.0514586
10.2033,0.0120735,0.0538891
10.2029,0.0259781,0.0502034
10.2269,0.0270576,0.0474908
10.2492,0.0305176,0.0462667
10.262,0.0285225,0.040981
10.28,0.0228691,0.0387743
10.2888,0.0287895,0.0368903
10.3219,0.0270271,0.0314817
10.3482,0.015625,0.0255008
10.3537,0.0145149,0.0241296
10.3591,0.0115128,0.024726
10.3987,0.00810623,0.0163014
10.4026,0.00519943,0.0155781
10.4193,0.0103531,0.0161366
10.4456,0.00967407,0.0144906
10.4485,0.0114632,0.0147022
10.4616,0.00911331,0.00789134
10.4823,0.000682831,0.0122857
10.5042,0.00936127,0.0126985
10.5032,0.0106506,0.0128387
10.5313,0.00395966,0.0132288
10.5404,0.00562286,0.0132137
10.5438,0.0103531,0.0135644
10.5697,0.0105591,0.017646
10.5892,0.00819016,0.0188221
10.5966,0.0057869,0.0166487
10.6227,0.0140686,0.0223899
10.6415,0.0129471,0.0249687
10.6494,0.0154305,0.0275558
10.6574,0.0174637,0.0293127
10.6895,0.0114517,0.0306982
10.6973,0.0159073,0.0296891
10.7268,0.017395,0.0287549
10.7511,0.0180893,0.0289893
10.7866,0.0161209,0.0346412
10.8065,0.0199356,0.0363489
10.8203,0.0264587,0.0392308
10.8309,0.0279961,0.0374893
10.851,0.0261726,0.0426903
10.8512,0.0294495,0.0422713
10.88,0.0336075,0.0410383
10.9069,0.0239868,0.0416009
10.9353,0.0296936,0.0402738
10.9554,0.0274277,0.0421997
10.9887,0.0252686,0.0417273
11.0026,0.0310135,0.0403491
11.0162,0.0299683,0.0384141
11.0324,0.026619,0.0365812
11.0474,0.0248337,0.0373251
11.0666,0.028923,0.0361339
11.0894,0.0324631,0.0432101
11.1081,0.0320015,0.036319
11.1195,0.0276718,0.0353829
11.1462,0.0238838,0.0380215
11.1515,0.0271606,0.0372357
11.1985,0.0270996,0.0343757
11.2078,0.0315628,0.0347851
11.2197,0.0372429,0.0365121
11.2496,0.0402718,0.0360387
11.2944,0.034687,0.0312973
11.3043,0.0274849,0.0295718
11.3343,0.0385323,0.0317507
11.331,0.038868,0.031737
11.349,0.0384521,0.0278303
11.3632,0.0389786,0.0345944
11.3724,0.0417099,0.0327136
11.4024,0.0393257,0.0309511
11.4333,0.0317154,0.0318902
11.4437,0.0350456,0.0310027
11.4626,0.0372429,0.0322584
11.4755,0.0435562,0.0306714
11.4872,0.0370674,0.0311839
11.4936,0.0397453,0.0300321
11.5262,0.0337715,0.0329206
11.5494,0.0320358,0.0337835
11.5481,0.032402,0.0300259
11.5671,0.0354538,0.0295962
11.5739,0.0335083,0.0302095
11.6012,0.0361252,0.0316797
11.6109,0.0353775,0.0317346
11.6189,0.0320244,0.02935
11.642,0.0328865,0.0337633
11.657,0.0325127,0.0305574
11.7027,0.0285149,0.0364193
11.6844,0.0351486,0.0325269
11.6957,0.0334053,0.0315118
11.7235,0.0324287,0.0326382
11.7421,0.0358772,0.0356708
11.7536,0.0392151,0.0370358
11.7736,0.0359802,0.0323021
11.7873,0.0406075,0.0365689
11.7928,0.0389633,0.037414
11.8072,0.0467033,0.0356249
11.842,0.0470581,0.0360637
11.8581,0.0466843,0.0343874
11.8671,0.04496,0.0348273
11.8936,0.0395126,0.0353091
11.9042,0.0424309,0.0348023
11.9114,0.0467758,0.0354248
11.9322,0.0519638,0.0358478
11.952,0.0492249,0.0370916
11.9786,0.0484734,0.0371964
11.9906,0.0482063,0.0377131
11.9999,0.051075,0.0359136
12.0175,0.0532112,0.0388701
12.0352,0.0476875,0.0400743
12.0444,0.0477829,0.0396464
12.0579,0.0506783,0.0388364
12.0897,0.0509529,0.0404541
12.1154,0.0430374,0.0400831
12.1184,0.0479813,0.0373407
12.1184,0.0479813,0.0373407
12.129,0.0503845,0.0271293
12.143,0.0475464,0.0232077
12.1535,0.0515213,0.0153515
12.1785,0.0369377,0.012256
12.1871,0.0346489,-0.00181419
12.2132,0.0422554,-0.00948936
