810.66,812.157,810.66,809.911,809.163,809.911,812.157,812.157,811.408,811.408,811.408,809.911,809.911,811.408,810.66,810.66,809.163,808.414,809.163,807.665,806.168,805.42,804.671,805.42,804.671,803.923,803.174,803.923,803.923,804.671,801.677,803.174,803.923,803.174,803.174,805.42,806.168,806.917,800.928,802.426,805.42,808.414,807.665,804.671,800.18,806.917,803.174,800.18,810.66,814.403,811.408,811.408,802.426,806.917,803.174,799.431,808.414,805.42,804.671,797.934,800.18,794.191,797.934,802.426,797.934,791.946,800.18,803.174,798.683,792.694,788.951,791.197,788.951,791.946,801.677,798.683,788.203,793.443,796.437,787.454,789.7,788.203,783.711,794.191,793.443,801.677,800.18,793.443,794.191,791.197,793.443,791.197,795.688,790.448,796.437,800.18,799.431,799.431,802.426,803.174,807.665,823.385,820.391,827.128,827.877,823.385,820.391,818.894,823.385,819.643,816.648,824.883,821.888,821.14,821.888,824.883,826.38,826.38,824.134,824.883,824.883,824.883,825.631,821.888,824.134,824.134,826.38,829.374,822.637,819.643,821.14,819.643,809.163,810.66,817.397,815.9,809.911,822.637,819.643,812.906,811.408,812.157,806.917,803.174,806.168,809.911,814.403,817.397,819.643,811.408,811.408,810.66,809.163,809.163,805.42,809.163,809.911,808.414,812.905,812.157,803.174,809.163,808.414,809.163,806.917,809.163,804.671,816.648,797.934,791.197,815.9,818.894,809.911,812.905,802.426,800.928,822.637,815.9,819.643,815.151,815.9,815.151,823.385,815.151,817.397,816.648,809.163,806.917,813.654,812.906,813.654,813.654,809.163,807.665,806.917,805.42,794.191,794.191,810.66,812.905,812.906,812.906,805.42,803.923,800.18,798.683,808.414,806.168,806.917,810.66,815.151,794.94,797.186,806.917,811.408,808.414,808.414,800.928,799.431,805.42,800.18,799.431,806.917,810.66,806.168,803.923,807.665,808.414,803.174,792.694,791.946,806.917,788.203,776.226,772.483,775.477,782.963,785.208,804.671,791.946,792.694,789.7,787.454,785.957,781.466,782.214,785.957,806.168,793.443,801.677,805.42,800.18,801.677,806.168,792.694,791.197,814.403,791.197,794.94,802.426,805.42,797.934,800.928,781.466,793.443,797.186,797.934,809.163,815.9,831.62,833.117,837.684,851.159,857.147,863.884,866.13,867.627,868.376,858.644,867.627,865.382,863.884,843.673,847.416,845.17,848.164,847.416,851.907,855.65,839.93,833.193,826.38,820.391,829.374,831.62,818.146,822.637,819.643,821.14,818.146,818.146,812.157,791.946,799.431,806.168,809.163,809.163,810.66,815.9,824.883,830.123,827.877,807.665,812.905,808.414,824.134,824.883,823.385,824.134,824.134,816.648,815.9,812.906,808.414,805.42,808.414,808.414,809.911,806.917,807.665,804.671,813.654,811.408,812.157,810.66,810.66,810.66,810.66,816.648,795.688,794.191,812.906,815.151,813.654,802.426,805.42,806.168,796.437,796.437,788.203,800.928,800.18,801.677,794.191,799.431,797.186,795.688,797.934,792.694,795.688,794.191,794.191,789.7,783.711,782.214,780.717,767.915,775.477,765.669,761.178,785.957,808.414,809.163,811.408,793.443,809.163,806.917,809.911,809.163,812.906,808.414,808.414,806.917,809.163,807.665,812.157,810.66,811.408,806.917,794.94,815.9,817.397,809.163,806.168,802.426,805.42,800.928,788.951,790.448,794.191,775.477,772.483,776.226,774.728,767.991,770.986,773.98,774.728,767.243,770.986,773.98,773.231,771.734,770.237,773.98,775.477,775.477,781.466,787.454,779.968,778.471,784.46,798.683,809.911,829.45,804.671,812.157,819.643,807.665,815.151,819.643,818.894,806.168,805.42,800.18,789.7,785.957,796.437,811.408,806.917,802.426,803.174,812.905,817.397,814.403,830.947,837.684,842.176,848.164,860.89,860.142,866.13,872.119,876.61,882.599,879.604,878.856,881.101,882.599,881.101,873.616,879.604,882.599,881.85,881.101,875.861,871.37,874.364,872.119,873.616,875.113,869.124,867.627,861.639,860.89,857.147,854.153,853.404,845.919,846.667,842.176,837.684,830.947,833.942,830.199,827.204,814.403,811.408,812.906,814.403,811.408,813.654,811.408,812.905,813.654,815.151,812.157,834.69,857.896,866.13,878.107,881.101,878.107,887.839,882.599,884.096,881.101,882.599,882.599,886.341,901.389,900.64,906.629,905.88,911.869,911.869,917.109,919.355,923.846,917.858,923.098,922.349,919.355,923.846,920.103,920.852,918.606,920.852,914.863,915.612,914.863,921.6,917.858,920.103,920.852,919.355,922.349,922.349,923.846,928.338,926.84,929.835,941.063,940.315,
234.298,235.046,235.046,235.795,235.046,235.046,236.543,235.046,234.298,235.046,233.549,234.298,233.549,235.046,234.298,234.298,235.046,237.292,234.298,235.795,236.543,237.292,238.04,237.292,237.292,235.795,234.298,235.046,235.795,238.04,232.8,232.052,233.549,232.052,231.303,234.298,233.549,232.8,235.046,232.8,233.549,235.046,234.298,229.806,232.8,230.555,227.56,234.298,
369.192,371.438,370.69,370.69,371.438,370.69,372.187,369.941,369.941,369.941,369.192,369.192,368.444,367.695,368.444,369.941,371.438,369.192,370.69,367.695,368.444,369.192,367.695,367.695,368.444,368.444,369.192,369.192,
935.075,935.075,935.823,935.823,935.075,935.075,935.075,935.823,935.075,935.075,935.823,935.075,935.075,935.823,935.823,935.075,935.075,934.326,934.326,935.075,935.075,935.075,935.075,935.823,935.823,935.075,935.823,935.823,935.075,935.075,935.075,935.823,
444.874,446.371,444.874,444.874,443.377,444.125,445.623,444.125,444.874,444.874,445.623,446.371,445.623,445.623,444.874,445.623,446.371,446.371,444.874,444.874,444.874,444.874,444.874,444.125,445.623,445.623,445.623,446.371,447.12,447.868,449.365,448.617,445.623,447.868,446.371,450.863,453.108,450.863,444.125,441.88,450.114,454.605,453.108,452.36,453.108,
840.679,840.679,841.427,842.176,843.673,842.176,841.427,840.679,818.146,842.924,840.679,841.427,845.17,845.919,842.924,845.17,845.919,845.919,843.673,842.924,842.924,845.919,850.41,849.662,848.164,854.902,854.902,851.159,854.902,851.159,
20.3364,19.9564,22.8695,
342.168,339.922,343.665,360.21,361.707,354.97,366.198,360.958,344.413,343.665,330.191,327.196,333.933,332.436,334.682,333.933,326.448,316.716,322.705,332.436,338.425,331.688,338.425,335.431,334.682,333.185,326.448,337.676,327.196,320.459,326.448,315.219,308.482,306.985,318.214,309.231,308.482,300.996,297.254,297.254,299.499,297.254,296.505,305.488,304.739,301.745,295.756,295.008,289.019,284.528,274.797,261.995,264.24,258.252,258.252,253.012,257.503,256.006,256.006,257.503,256.755,256.755,256.006,256.006,257.503,260.497,250.766,249.269,247.023,247.023,247.772,242.532,251.515,264.24,254.509,255.257,258.252,255.257,264.989,267.983,256.755,249.269,247.023,241.783,248.52,238.789,238.789,235.795,235.046,239.538,232.052,229.806,219.326,221.572,227.56,220.075,220.823,219.326,220.823,219.326,220.823,217.08,217.08,192.947,187.707,190.701,181.718,185.461,183.964,186.21,189.953,184.713,181.718,184.713,174.233,173.484,171.987,167.496,165.999,160.01,159.261,157.016,154.77,153.273,150.279,152.524,146.536,144.29,145.039,140.671,143.541,142.793,148.033,142.044,141.296,130.789,128.494,129.242,122.505,122.505,119.511,119.511,122.505,118.014,119.511,114.271,114.271,115.02,110.528,108.283,111.277,97.8025,96.3054,94.8083,94.0597,94.8083,90.3169,85.0769,87.3226,85.8254,80.5855,79.0883,71.6026,64.7893,63.2922,57.3036,53.5608,45.3265,35.5951,29.6872,27.1585,28.1094,28.1094,28.858,24.3666,23.618,20.6237,16.1323,18.378,15.1504,16.9124,15.7969,17.6295,15.4226,
358.712,346.659,348.905,357.215,364.701,363.952,364.701,358.712,356.467,362.455,341.419,342.168,341.419,
818.894,819.643,817.397,821.888,815.9,814.403,796.437,791.197,
845.17,
26.6123,26.1365,25.8708,28.1094,26.7151,26.3713,25.4498,22.401,28.858,
931.382,
