810.66,234.298,369.192,935.075,444.874,
810.66,235.046,370.69,935.823,444.874,
809.911,234.298,369.941,935.823,444.874,
809.163,235.046,371.438,935.075,443.377,
809.911,235.046,369.941,935.075,444.125,
809.911,370.69,235.046,935.075,444.125,
812.157,236.543,372.187,935.075,445.623,
812.157,235.046,369.941,935.823,444.125,
811.408,234.298,369.941,935.075,444.874,
811.408,235.046,369.941,935.075,444.874,
811.408,233.549,369.192,935.823,445.623,
809.911,234.298,369.192,935.075,446.371,
810.66,234.298,369.941,935.075,444.874,
811.408,367.695,235.046,935.823,445.623,
810.66,368.444,234.298,935.823,444.874,
810.66,234.298,369.941,935.075,445.623,
809.163,235.046,371.438,935.075,446.371,
808.414,237.292,369.192,446.371,934.326,
803.174,235.046,447.868,372.187,936.572,
807.665,235.795,367.695,444.874,935.075,
806.168,236.543,368.444,444.874,935.075,
806.917,235.046,369.192,444.874,935.075,
804.671,237.292,366.947,445.623,935.075,
804.671,238.04,367.695,444.874,935.075,
805.42,237.292,367.695,444.125,935.823,
804.671,237.292,445.623,368.444,935.823,
803.923,235.795,368.444,445.623,935.075,
803.174,234.298,445.623,369.192,935.823,
803.923,235.046,446.371,369.192,935.823,
803.923,235.795,935.075,
804.671,238.04,935.075,840.679,447.12,
801.677,232.8,935.075,20.3364,840.679,447.868,
803.174,232.052,19.9564,935.823,
803.923,233.549,342.168,841.427,22.8695,
803.174,232.052,842.176,339.922,449.365,
803.174,231.303,343.665,358.712,843.673,448.617,
805.42,234.298,445.623,360.21,842.176,
806.168,233.549,447.868,361.707,841.427,
806.917,232.8,446.371,
806.168,232.8,446.371,31.1037,
800.928,235.046,354.97,450.863,840.679,346.659,818.894,
805.42,233.549,360.958,450.863,842.924,26.1365,348.905,
808.414,235.046,444.125,344.413,357.215,840.679,
807.665,234.298,343.665,441.88,841.427,
804.671,229.806,845.17,25.8708,330.191,364.701,450.114,819.643,
800.18,232.8,363.952,845.919,28.1094,817.397,454.605,
806.917,842.924,230.555,327.196,364.701,821.888,26.7151,939.566,
803.174,815.9,358.712,845.17,333.933,26.3713,
362.455,227.56,810.66,796.437,334.682,22.401,
810.66,330.191,226.063,803.174,23.618,361.707,
333.933,814.403,234.298,453.108,845.919,28.858,960.602,945.654,
811.408,326.448,452.36,843.673,945.654,
811.408,316.716,341.419,842.924,453.108,961.351,
802.426,342.168,322.705,842.924,953.34,
332.436,806.917,791.197,946.752,341.419,
803.174,338.425,961.351,
799.431,331.688,963.596,957.731,845.919,
805.42,335.431,965.094,849.662,
804.671,334.682,963.596,848.164,312.974,
797.934,966.591,333.185,339.922,854.902,369.192,
800.18,970.334,806.168,326.448,854.902,379.672,
337.676,969.585,851.159,794.191,
797.934,327.196,
802.426,971.082,854.902,320.459,804.671,
797.934,801.677,968.836,326.448,315.968,851.159,
797.934,965.842,804.671,848.164,315.219,326.448,
791.946,803.174,968.088,
800.18,966.591,782.963,315.219,
803.174,965.842,786.706,308.482,
798.683,968.836,781.466,306.985,
792.694,806.168,973.328,318.214,308.482,
788.951,309.231,973.328,300.248,848.913,1252.2,
791.197,308.482,972.579,161.507,847.416,
788.951,971.831,300.996,311.476,
791.946,806.917,970.334,297.254,845.919,270.229,964.046,1256.69,
790.448,809.911,970.334,300.248,
801.677,967.339,297.254,782.214,
798.683,968.088,299.499,399.135,780.717,
788.203,971.082,297.254,773.155,399.884,
793.443,296.505,971.831,265.737,398.387,844.422,
796.437,305.488,971.831,401.381,259,
787.454,304.739,261.995,974.825,400.632,
789.7,301.745,979.316,845.17,266.486,398.387,
788.203,267.983,977.819,295.756,843.673,
783.711,258.252,295.008,977.071,841.427,266.486,
794.191,259.749,289.019,248.52,391.649,969.535,
284.528,793.443,261.246,395.392,246.275,970.633,
801.677,274.797,261.995,773.155,397.638,784.46,770.161,
261.995,800.18,274.048,981.562,395.392,785.957,975.025,
264.24,793.443,394.644,770.909,1264.34,104.54,770.909,
794.191,258.252,842.924,393.147,277.791,101.545,987.551,244.029,
258.252,791.197,277.791,100.797,990.545,392.398,845.919,244.029,770.909,
793.443,253.012,392.398,279.288,844.422,244.029,767.915,103.043,992.791,
